state.id contracting gov.influence leg.influence elect.board years.tenure education party.ID category2 category3 category4 category5 category6 category7 category8 category9 category10 category11 category12 med.time medt.contr grp.influence
21 1 15 15 0 8.84053951242278 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 16
21 2 16 20 1 4.49931003731732 5 5 0 0 0 1 0 0 0 0 0 0 0 1 2 16
21 3 7 13 1 20.0422593151134 5 4 0 0 0 0 0 1 0 0 0 0 0 0 0 9
21 0 19 19 0 5.49376451047247 4 3 0 0 0 0 0 1 0 0 0 0 0 0 0 19
21 0 7 7 1 5.24398759235735 5 1 0 0 0 0 0 0 0 0 0 0 0 1 0 13
21 0 8 15 0 0.831210344871558 5 1 0 0 0 0 0 0 0 0 0 0 0 1 0 3
21 6 19 18 0 0.900108137555203 5 1 0 0 1 0 0 0 0 0 0 0 0 1 6 13
21 0 18 13 0 1.03752595725318 5 1 0 0 0 1 0 0 0 0 0 0 0 1 0 7
21 0 7 5 0 2.09537897316608 5 1 0 0 0 1 0 0 0 0 0 0 0 0 0 3
21 6 15 15 0 2.83494222265995 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 10
21 2 11 16 0 1.90956566070772 3 2 0 0 0 0 1 0 0 0 0 0 0 1 2 15
21 4 18 15 0 22.7914577365111 5 1 0 0 0 0 0 0 0 0 0 0 0 1 4 6
22 0 13 15 0 4.94180534885734 5 1 0 0 1 0 0 0 0 0 0 0 0 1 0 10
22 0 14 12 1 3.15529833734222 5 3 0 0 0 1 0 0 0 0 0 0 0 1 0 8
22 0 19 20 0 2.58667539535283 5 2 0 0 0 0 0 0 0 0 0 0 0 1 0 8
22 1 16 19 0 5.51307571257502 5 2 0 0 0 0 0 0 0 0 0 1 0 0 0 6
22 2 19 19 0 3.31595316422038 5 1 0 0 0 0 0 1 0 0 0 0 0 0 0 13
22 1 19 17 0 4.99793159858192 4 2 0 0 0 0 0 0 1 0 0 0 0 0 0 15
22 0 21 21 0 0.868428213375147 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 12
22 4 20 20 0 1.67157826381922 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 10
22 2 18 18 0 5.65248334045608 5 1 0 0 0 0 0 0 1 0 0 0 0 0 0 10
22 3 14 9 0 4.72888010533748 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 9
22 3 18 17 0 5.2060908960766 5 2 0 0 1 0 0 0 0 0 0 0 0 0 0 10
22 0 19 20 0 11.6832635866683 5 2 0 0 0 0 0 0 0 0 0 1 0 0 0 13
23 1 18 19 0 4.12526146064893 5 5 1 0 0 0 0 0 0 0 0 0 0 0 0 8
23 6 21 21 0 1.29863125508381 5 1 0 0 1 0 0 0 0 0 0 0 0 1 6 9
23 0 14 12 0 2.37381302587831 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 15
23 2 18 10 0 5.05487290417674 5 1 0 0 0 0 0 0 0 1 0 0 0 1 2 10
23 1 18 19 0 1.70853067993027 5 5 0 0 0 0 0 0 1 0 0 0 0 0 0 15
23 1 14 14 0 0.396901096789975 3 1 0 0 0 0 0 0 0 0 0 1 0 0 0 5
23 0 19 20 0 4.48226992063459 5 1 0 0 0 0 0 0 0 0 0 1 0 1 0 9
23 3 18 18 0 9.96971741946704 5 2 0 0 0 0 1 0 0 0 0 0 0 1 3 13
23 0 11 12 0 4.41382616476614 5 2 0 0 0 0 0 1 0 0 0 0 0 0 0 12
23 6 21 16 0 -0.0583020990121086 5 5 0 1 0 0 0 0 0 0 0 0 0 0 0 8
23 0 19 19 0 6.33798219568733 3 2 0 1 0 0 0 0 0 0 0 0 0 1 0 9
23 0 20 17 0 8.51123876608148 5 2 0 0 0 0 0 0 1 0 0 0 0 1 0 8
23 5 13 13 0 2.55930095629896 5 1 0 0 1 0 0 0 0 0 0 0 0 1 5 14
23 2 15 17 0 4.33716767173813 5 5 0 0 0 1 0 0 0 0 0 0 0 0 0 6
23 2 16 17 0 0.879249800331872 3 5 0 0 0 0 0 0 0 0 0 1 0 1 2 18
23 2 16 17 0 7.91378356216933 5 1 0 0 0 0 0 0 0 0 0 1 0 0 0 6
23 2 13 13 0 4.35929081855923 5 5 0 0 0 0 0 0 0 1 0 0 0 0 0 10
24 6 14 13 0 4.23334346536741 5 5 0 0 1 0 0 0 0 0 0 0 0 0 0 5
24 1 4 17 1 11.3864747513353 5 5 0 0 0 0 0 1 0 0 0 0 0 0 0 12
24 1 9 17 1 1.23031691446501 5 5 0 0 0 0 0 0 0 0 0 0 0 1 1 12
24 1 8 15 1 6.74196426234021 5 2 0 0 0 0 0 0 0 0 0 0 0 1 1 16
24 3 12 21 1 1.47223730292376 5 4 0 0 0 0 1 0 0 0 0 0 0 1 3 10
24 1 21 14 0 1.91640303988215 3 1 0 0 0 0 0 0 1 0 0 0 0 1 1 12
24 0 12 16 0 4.01705566955839 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 7
24 6 3 17 1 6.96092672396169 5 1 0 0 0 0 0 0 0 0 0 0 1 0 0 6
24 5 13 19 1 11.1332113344007 3 4 0 0 1 0 0 0 0 0 0 0 0 0 0 13
24 1 16 14 0 9.58687461514214 5 5 0 0 1 0 0 0 0 0 0 0 0 0 0 8
24 4 19 13 0 2.25743394245883 5 5 0 0 0 1 0 0 0 0 0 0 0 1 4 8
24 0 6 16 0 4.91001026595425 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 10
24 0 20 18 0 4.18143479226011 5 5 1 0 0 0 0 0 0 0 0 0 0 0 0 10
25 1 21 15 0 3.00038760806476 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6
25 0 6 8 1 1.8382275300478 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4
25 1 18 16 0 2.73173133640097 5 4 1 0 0 0 0 0 0 0 0 0 0 0 0 9
25 1 21 18 0 2.93629129948793 3 5 0 0 0 0 0 0 0 1 0 0 0 1 1 13
25 0 7 5 1 5.59510604318896 5 1 0 0 0 0 0 1 0 0 0 0 0 1 0 11
25 3 21 17 0 3.19081865114963 4 5 0 0 0 0 0 1 0 0 0 0 0 0 0 16
25 1 18 11 0 14.3519600220587 5 1 0 0 0 0 0 1 0 0 0 0 0 1 1 8
25 2 12 17 0 1.7274316483013 5 1 0 0 0 0 0 0 0 0 0 1 0 0 0 5
25 2 15 15 0 4.3192676278192 5 5 0 0 0 0 0 0 1 0 0 0 0 1 2 10
25 2 19 13 0 -0.200464065540085 3 5 0 0 0 0 0 0 0 0 0 1 0 0 0 4
25 2 20 18 0 0.722558490113508 3 5 0 0 0 0 0 0 0 0 0 1 0 0 0 9
25 2 16 14 0 2.48061715800208 4 1 0 0 0 0 0 0 0 0 0 1 0 0 0 10
25 0 12 15 0 8.16575226802255 2 5 0 0 0 0 0 0 0 0 1 0 0 1 0 10
25 1 21 15 0 2.98179259215374 5 4 0 0 0 1 0 0 0 0 0 0 0 0 0 6
25 0 21 21 1 1.99241169322979 3 1 0 0 0 0 0 0 0 0 1 0 0 0 0 18
26 0 18 19 0 17.1051867742841 4 1 0 0 1 0 0 0 0 0 0 0 0 0 0 7
26 1 16 16 0 4.15049995781732 4 1 0 0 0 0 0 0 0 1 0 0 0 0 0 8
26 2 12 18 0 6.83657319029196 4 2 0 0 0 0 0 1 0 0 0 0 0 1 2 14
26 0 13 13 1 3.86853531922277 5 4 0 0 0 0 0 0 0 0 0 0 0 1 0 17
26 4 7 19 0 19.3436903276408 4 4 0 0 0 0 0 0 0 0 0 0 1 1 4 9
26 4 19 14 0 2.33220275737798 5 2 0 0 0 0 0 0 0 0 0 0 1 0 0 12
26 0 13 15 0 4.32738151011803 3 2 0 0 0 0 0 0 0 0 0 0 1 0 0 9
26 6 17 19 0 15.1761020703397 3 4 0 0 0 0 0 1 0 0 0 0 0 1 6 20
26 0 20 11 0 0.473688909401023 2 1 0 1 0 0 0 0 0 0 0 0 0 1 2 15
26 1 18 19 0 7.16964175841558 3 1 0 0 0 0 0 0 0 0 0 1 0 0 0 13
26 0 21 21 0 7.29117032930156 5 1 0 0 0 0 0 0 0 0 0 1 0 1 0 10
26 1 18 18 0 11.118768063908 5 2 0 0 0 0 0 1 0 0 0 0 0 0 0 14
26 4 19 18 0 3.87126173232454 5 1 0 0 0 0 0 0 0 1 0 0 0 0 0 3
26 0 19 20 0 1.50048350158382 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 15
26 1 18 18 0 4.01653062096866 3 4 1 0 0 0 0 0 0 0 0 0 0 0 0 11
27 0 21 13 0 1.73147420289362 3 5 1 0 0 0 0 0 0 0 0 0 0 0 0 7
27 1 18 14 0 3.29882555943499 5 4 0 0 0 0 0 0 0 0 1 0 0 0 0 10
27 1 17 18 0 3.49425625967729 5 5 0 0 0 0 0 0 0 1 0 0 0 1 1 15
27 0 17 20 1 14.3169515522748 5 1 0 0 0 1 0 0 0 0 0 0 0 1 0 12
27 2 18 16 0 31.3008189123253 3 5 0 0 0 0 0 0 0 0 0 1 0 0 0 9
27 5 21 20 0 2.58556547093564 5 5 0 0 0 0 1 0 0 0 0 0 0 0 0 16
27 0 20 15 1 3.28471932512564 5 2 0 0 0 1 0 0 0 0 0 0 0 0 0 5
27 4 21 19 0 5.3007730082707 5 1 0 1 0 0 0 0 0 0 0 0 0 1 4 12
27 3 13 13 0 20.3431840385795 5 1 0 0 0 0 0 0 0 0 0 0 0 1 3 12
27 4 20 16 0 7.85032680199241 5 2 0 0 0 0 0 0 0 0 0 0 1 1 4 9
27 1 20 14 0 8.87361032041744 5 4 0 1 0 0 0 0 0 0 0 0 0 0 0 3
27 0 18 12 0 16.9779826638385 5 5 0 1 0 0 0 0 0 0 0 0 0 1 0 9
27 6 21 20 0 10.1783729586748 5 4 0 0 0 0 0 0 0 0 0 0 1 0 0 13
27 1 16 16 1 10.2711445426351 5 1 0 0 1 0 0 0 0 0 0 0 0 1 1 16
27 0 18 17 0 30.9959668878839 3 5 0 0 0 0 0 0 0 0 1 0 0 0 0 7
28 0 21 18 0 2.44366001690363 3 4 1 0 0 0 0 0 0 0 0 0 0 0 0 7
28 4 18 18 0 4.82296683746935 4 1 0 0 1 0 0 0 0 0 0 0 0 0 0 9
28 0 10 14 1 1.19296223922155 5 5 0 0 0 0 0 1 0 0 0 0 0 0 0 14
28 1 20 20 0 0.926614451477813 5 2 0 0 0 0 0 0 0 0 1 0 0 0 0 9
28 2 16 18 1 4.31041930837701 5 2 0 0 0 1 0 0 0 0 0 0 0 1 2 15
28 0 11 11 0 3.71841021308674 5 1 0 0 0 0 0 1 0 0 0 0 0 0 0 15
28 0 18 17 0 0.995894488032282 2 5 0 0 0 0 0 0 0 0 1 0 0 0 0 4
28 0 15 17 0 9.7302346201878 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 10
28 1 19 18 0 7.64458937683437 3 1 0 0 0 0 0 0 0 0 0 0 1 0 0 3
28 0 20 18 0 3.60292650828451 4 5 0 0 0 0 0 1 0 0 0 0 0 0 0 12
28 1 15 15 0 2.21066738799218 5 5 0 0 0 0 0 0 1 0 0 0 0 0 0 9
28 2 18 16 0 1.547399483937 4 5 0 0 0 0 0 0 0 0 0 0 1 1 2 10
28 0 18 18 0 6.71835932847568 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 7
28 2 15 19 1 1.16321457099156 5 1 0 0 0 0 0 0 0 0 0 0 0 1 2 8
28 0 17 14 0 7.75534966752307 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 12
28 0 20 19 0 2.13503719138588 4 1 0 0 0 0 0 0 0 0 1 0 0 0 0 6
28 0 14 13 0 4.38211954338413 3 3 0 0 1 0 0 0 0 0 0 0 0 0 0 7
28 2 16 14 0 2.00471862944284 2 5 0 0 0 0 0 0 0 0 1 0 0 0 0 11
29 4 20 18 0 2.76614151942212 5 1 0 0 0 1 0 0 0 0 0 0 0 1 4 11
29 0 19 20 0 1.36099808657263 5 5 0 0 0 0 0 0 1 0 0 0 0 1 0 14
29 1 19 19 0 5.0468558193998 4 1 0 0 0 0 0 0 0 0 0 1 0 1 1 9
29 0 18 21 1 6.68528216389475 5 5 0 0 0 1 0 0 0 0 0 0 0 1 0 17
29 1 19 19 1 2.27149191637819 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 12
29 0 18 18 0 1.08676313983999 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6
29 0 15 15 0 17.6528934281609 3 1 0 0 0 0 0 0 0 0 0 1 0 0 0 9
29 1 17 13 0 2.03235607941543 5 1 0 0 0 0 0 0 1 0 0 0 0 0 0 3
29 5 16 18 0 2.5489058014804 5 1 0 0 0 1 0 0 0 0 0 0 0 1 5 7
29 0 16 14 0 3.87129621375287 4 5 0 0 1 0 0 0 0 0 0 0 0 0 0 7
30 0 19 19 0 5.92356681179195 3 1 0 0 0 0 0 0 0 1 0 0 0 1 0 11
30 0 7 18 0 17.5492429912792 3 2 0 0 0 0 0 0 0 0 0 0 0 1 0 6
30 6 15 15 0 1.78063491487314 5 1 0 0 0 0 1 0 0 0 0 0 0 0 0 11
30 0 9 11 0 0.697473816308603 5 2 0 0 0 0 0 0 0 1 0 0 0 1 0 9
30 0 16 15 0 2.93892550589236 5 2 0 0 0 1 0 0 0 0 0 0 0 0 0 8
30 0 21 15 0 11.7186924908609 5 3 0 0 0 0 0 1 0 0 0 0 0 0 0 10
30 0 16 14 0 6.66688509695564 5 1 0 0 0 0 0 0 0 0 0 1 0 1 0 7
30 5 13 18 0 9.97106204879839 5 3 0 0 0 0 0 0 0 0 0 1 0 0 0 6
31 1 21 21 0 2.01199398395661 5 1 0 0 0 0 0 0 0 0 0 0 0 1 1 13
31 0 11 17 1 1.75887686018619 5 1 0 0 0 0 0 0 0 0 0 1 0 0 0 8
31 1 17 21 0 0.732740547624454 3 3 0 0 0 0 0 1 0 0 0 0 0 0 0 12
31 0 21 18 0 4.27914700002729 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 5
31 1 19 16 0 5.10330941372617 4 1 0 0 1 0 0 0 0 0 0 0 0 1 1 15
31 0 15 15 1 1.61315937102499 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4
31 6 16 14 0 0.652475377359075 5 1 0 0 0 1 0 0 0 0 0 0 0 1 6 9
31 2 13 10 0 2.10923826043936 2 4 0 0 0 0 0 0 0 0 1 0 0 1 2 5
31 6 18 14 0 5.69552752787654 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 10
31 0 14 18 1 18.5105837178152 2 1 0 0 0 0 0 0 0 0 1 0 0 0 0 13
31 6 7 10 0 13.5341315928524 3 1 0 0 0 0 0 0 0 0 0 0 0 1 6 11
32 0 20 16 0 2.05716465477817 4 1 0 0 0 0 0 0 0 0 0 1 0 0 0 10
32 6 21 17 0 1.21573505095615 5 1 0 0 0 0 1 0 0 0 0 0 0 1 6 17
32 0 21 16 0 1.40148723759988 5 2 0 0 0 0 1 0 0 0 0 0 0 1 0 11
32 1 20 17 0 1.98763825304346 3 1 0 0 0 0 0 1 0 0 0 0 0 1 1 16
32 2 16 18 0 0.643576735919258 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 16
32 0 18 18 1 1.20448845229648 5 5 0 0 0 0 0 1 0 0 0 0 0 0 0 4
32 0 18 18 0 2.47922157959828 5 1 0 0 0 0 0 1 0 0 0 0 0 0 0 3
33 0 15 9 0 2.28327995037637 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 8
33 6 17 19 0 9.85082684419145 3 1 0 0 0 0 0 0 0 1 0 0 0 1 6 15
33 4 16 21 0 1.77643064330145 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 16
33 0 20 20 0 6.83277052899618 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 9
33 1 21 21 0 2.45810498398807 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 8
33 1 17 18 0 8.97791666544104 4 1 0 0 0 0 0 0 0 0 1 0 0 0 0 14
33 2 16 16 1 4.44310354351763 5 1 0 0 0 1 0 0 0 0 0 0 0 1 2 12
33 2 11 16 1 1.50967291634035 5 2 0 0 0 0 0 1 0 0 0 0 0 0 0 16
33 0 20 21 0 5.74535679342824 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 11
33 0 12 21 0 24.21808337176 5 1 0 0 0 0 0 0 0 0 0 1 0 1 0 16
33 2 16 18 0 7.89948654045493 4 1 0 0 0 0 0 0 0 0 1 0 0 0 0 10
33 1 15 17 0 3.61692084638982 5 1 0 0 0 0 0 0 0 0 1 0 0 0 0 11
33 5 18 20 0 -0.121918575422195 5 1 0 0 0 0 1 0 0 0 0 0 0 1 5 13
33 0 12 15 0 2.97422201890587 2 5 0 0 0 0 0 1 0 0 0 0 0 1 0 12
33 0 16 17 0 5.43208701104006 3 1 0 0 0 0 0 1 0 0 0 0 0 1 0 15
33 0 13 19 0 6.44148777013163 5 2 0 1 0 0 0 0 0 0 0 0 0 1 0 14
33 1 21 21 0 10.1930148392675 5 4 0 1 0 0 0 0 0 0 0 0 0 1 1 11
33 3 18 19 0 5.32323165481679 5 3 0 0 0 0 0 0 1 0 0 0 0 1 3 17
33 0 14 15 0 0.879033266117486 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 4
33 3 19 19 0 27.4152486430921 4 1 0 0 0 0 0 0 1 0 0 0 0 0 0 10
33 6 6 8 1 12.460494806694 5 1 0 0 0 0 0 0 0 0 0 0 0 1 6 9
33 3 18 16 0 7.49001956892279 3 1 0 0 0 0 0 0 1 0 0 0 0 1 3 8
33 3 14 14 0 2.83726866648871 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 10
33 0 19 21 0 4.96023470597554 5 1 0 0 0 0 0 0 0 0 0 1 0 0 0 9
33 6 18 16 0 3.43579463080442 5 1 0 0 0 1 0 0 0 0 0 0 0 1 6 14
33 6 17 16 1 18.4795561700816 3 1 0 0 0 0 0 0 0 0 1 0 0 0 0 13
34 1 17 17 0 18.7807577239563 3 1 0 0 0 0 0 1 0 0 0 0 0 1 1 18
34 0 21 21 0 2.33502189676146 5 5 0 0 0 0 0 0 0 1 0 0 0 1 0 12
34 3 13 16 1 23.9244017420917 5 1 0 0 0 1 0 0 0 0 0 0 0 0 0 14
34 2 13 18 0 1.79264903808873 5 4 0 0 0 0 0 1 0 0 0 0 0 1 2 10
34 2 15 14 1 19.9335170322542 4 1 0 0 0 0 0 1 0 0 0 0 0 1 2 12
34 0 19 10 0 2.63572278383263 2 5 0 0 0 0 0 0 0 1 0 0 0 1 0 9
34 5 17 17 0 1.72237613310934 4 1 0 0 0 0 0 0 0 0 1 0 0 0 0 6
34 1 16 17 0 15.0654030045248 5 4 0 0 0 0 0 1 0 0 0 0 0 1 1 10
34 0 21 18 0 5.83993309462217 5 3 0 1 0 0 0 0 0 0 0 0 0 0 0 13
34 1 11 9 0 7.98764712958333 3 3 0 0 0 0 0 0 1 0 0 0 0 0 0 3
34 0 16 16 0 9.65089638415188 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 16
34 0 11 11 1 15.5479985867721 4 5 0 0 0 0 0 0 0 0 0 0 0 0 0 11
34 1 17 19 1 8.72837932828448 5 4 0 0 1 0 0 0 0 0 0 0 0 0 0 19
34 0 19 17 0 1.18348331416511 3 4 0 0 0 0 0 0 0 0 1 0 0 0 0 15
34 1 15 21 0 9.62308128365809 5 3 0 0 0 0 0 0 0 0 0 1 0 0 0 6
34 0 9 6 0 19.7255840614899 5 3 1 0 0 0 0 0 0 0 0 0 0 1 0 6
34 5 21 20 0 2.92756792156545 5 5 0 0 0 0 0 0 0 0 1 0 0 0 0 8
35 6 20 20 0 0.755869894518995 5 1 0 0 1 0 0 0 0 0 0 0 0 1 6 14
35 2 16 15 0 2.49028452845633 5 1 0 0 0 0 0 1 0 0 0 0 0 1 2 14
35 1 20 19 0 0.72593074824018 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 15
35 1 17 20 0 2.26204430265834 5 5 0 0 0 0 0 0 0 0 1 0 0 0 0 6
35 1 17 20 1 9.04320039996855 5 1 0 0 0 1 0 0 0 0 0 0 0 1 1 12
35 1 11 13 0 1.32883618716078 3 5 0 0 0 0 0 1 0 0 0 0 0 1 1 9
35 2 17 12 0 1.10039848375308 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 11
35 0 16 14 0 13.0344982109027 4 2 0 0 0 0 0 1 0 0 0 0 0 0 0 10
35 0 21 19 0 15.5966381573123 5 3 0 0 0 0 0 0 1 0 0 0 0 0 0 15
35 0 21 13 0 1.19565891281482 5 1 0 0 0 0 0 0 0 0 0 0 1 1 0 3
35 5 12 16 1 7.85777068000095 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 16
35 1 16 17 0 1.25990712722588 5 5 0 0 0 0 0 0 0 0 1 0 0 1 1 13
35 0 10 15 1 5.05899511681513 2 5 0 0 0 0 1 0 0 0 0 0 0 0 0 14
35 6 20 20 0 0.528130211090488 5 1 0 0 0 0 0 0 0 1 0 0 0 1 6 11
36 1 13 17 0 3.4286368260462 5 5 1 0 0 0 0 0 0 0 0 0 0 0 0 8
36 0 12 10 0 10.9320893468178 4 5 0 0 0 0 0 0 0 0 0 0 0 1 0 11
36 0 7 13 0 33.1784637460821 4 1 0 0 0 0 0 0 0 0 1 0 0 1 0 5
36 0 15 18 1 17.1646229763885 5 1 0 0 0 1 0 0 0 0 0 0 0 1 0 6
36 1 7 18 0 1.61104875550027 3 5 0 0 0 0 0 0 0 0 0 1 0 0 0 7
36 0 20 19 0 6.16733762063432 3 1 0 0 0 0 0 1 0 0 0 0 0 0 0 12
36 4 20 21 1 4.63500859848196 5 1 0 0 0 0 1 0 0 0 0 0 0 1 4 11
36 0 21 17 0 4.92009295027394 5 5 0 1 0 0 0 0 0 0 0 0 0 0 0 5
36 1 3 19 1 3.0988327285813 2 1 0 0 0 0 0 0 0 0 0 1 0 1 1 13
36 2 15 18 0 11.5605068165183 3 5 0 0 0 0 0 0 0 0 0 0 1 0 0 11
36 2 12 15 0 0.570712540615746 5 2 0 0 0 0 0 1 0 0 0 0 0 0 0 10
36 0 14 19 0 4.75520911280346 5 1 0 1 0 0 0 0 0 0 0 0 0 1 0 9
36 0 8 13 0 10.538468985571 5 1 0 0 0 0 0 0 1 0 0 0 0 0 0 14
36 5 21 4 1 6.04278296286126 5 5 0 0 0 0 0 0 0 0 0 1 0 0 1 5
36 4 13 15 1 1.45033678928959 3 5 0 0 0 0 0 0 1 0 0 0 0 0 0 11
36 6 16 20 0 6.55537528725042 5 5 0 0 1 0 0 0 0 0 0 0 0 0 0 14
36 1 14 17 1 12.5812834198829 5 1 0 0 0 0 0 0 0 0 0 0 0 1 1 12
36 0 13 19 1 12.0259664542467 5 1 0 0 1 0 0 0 0 0 0 0 0 1 0 13
36 5 17 20 0 3.17184493438396 5 1 0 0 0 0 0 0 0 0 0 1 0 0 0 6
36 6 9 18 0 0.425251781356679 5 2 0 0 1 0 0 0 0 0 0 0 0 0 0 8
36 0 18 20 0 7.47921633568381 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 10
36 3 13 17 0 6.81116966673288 4 1 0 0 0 0 0 1 0 0 0 0 0 1 3 5
36 1 19 21 0 4.34969508110262 3 4 0 0 0 1 0 0 0 0 0 0 0 1 1 15
36 6 9 18 0 17.1418190817087 5 1 0 0 0 0 1 0 0 0 0 0 0 1 6 12
37 0 9 21 1 15.0661868851725 3 2 0 0 0 0 0 0 0 0 0 0 1 1 0 15
37 0 17 16 0 2.3904522459833 5 5 0 0 0 0 0 0 0 0 0 1 0 0 0 14
37 0 20 20 0 4.92708080894977 3 5 0 0 0 0 0 0 0 0 0 0 0 1 0 8
37 4 7 13 0 18.4152517673713 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 6
37 6 20 21 0 1.80301633254462 5 1 0 0 0 0 0 0 0 1 0 0 0 1 6 12
37 2 16 19 1 16.7084927035762 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 11
37 1 17 18 0 1.13744885400266 5 5 0 0 0 0 0 0 0 0 0 0 1 0 0 6
37 1 16 18 0 11.5028315195352 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 3
37 1 7 15 1 6.79634579743645 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 6
37 0 13 13 0 7.18394886796854 5 1 0 0 0 0 0 0 0 0 0 1 0 1 0 14
37 0 15 20 0 1.9675856024704 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 9
37 0 17 17 0 2.50740810731412 3 1 0 0 0 0 0 0 0 0 0 1 0 1 0 14
37 0 16 17 0 4.82884862219943 5 1 0 0 0 1 0 0 0 0 0 0 0 0 0 8
37 2 18 14 1 7.99938938019376 5 1 0 0 0 1 0 0 0 0 0 0 0 1 2 15
37 0 19 21 0 4.15399083753278 5 1 0 0 0 0 0 0 0 0 1 0 0 0 0 15
37 4 14 14 0 3.96192336478905 5 2 0 0 0 0 0 0 0 0 0 0 0 1 4 12
38 6 15 13 0 5.64809527215825 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 7
38 2 14 13 0 4.90531171789286 2 1 0 0 0 0 0 1 0 0 0 0 0 1 2 10
38 2 16 10 0 7.45100995749965 5 3 0 0 0 0 0 0 0 0 1 0 0 0 0 8
38 2 16 13 1 2.37110153466406 5 3 0 0 0 1 0 0 0 0 0 0 0 0 0 9
38 6 18 16 0 1.11415548193769 5 1 0 0 0 0 0 0 0 0 0 1 0 0 0 7
38 0 21 21 0 7.3120500031574 4 2 0 1 0 0 0 0 0 0 0 0 0 0 0 14
38 6 21 19 0 2.8845738631263 2 5 0 0 0 0 1 0 0 0 0 0 0 1 6 15
38 0 18 18 0 11.5355894450904 2 5 0 1 0 0 0 0 0 0 0 0 0 0 0 6
38 6 9 3 0 1.42389500144686 5 5 0 0 0 0 0 0 0 0 0 0 0 1 6 3
39 3 18 18 0 4.76910233258404 5 1 0 0 1 0 0 0 0 0 0 0 0 0 0 17
39 6 17 15 1 2.34338396980844 5 1 0 0 0 0 0 0 0 1 0 0 0 1 6 8
39 0 13 15 1 2.79806197300131 5 2 0 0 0 0 0 0 0 0 0 1 0 0 0 7
39 2 12 15 0 2.27924015737985 4 2 0 0 0 0 0 1 0 0 0 0 0 1 2 15
39 3 19 19 0 3.13497843913597 5 1 0 0 0 0 1 0 0 0 0 0 0 1 3 12
39 2 13 17 0 20.6642257289672 5 3 0 1 0 0 0 0 0 0 0 0 0 0 0 10
39 0 17 17 0 12.8799126747382 5 4 0 0 0 0 0 0 0 0 1 0 0 0 0 4
39 0 16 12 0 19.7383593146559 3 1 0 0 0 0 0 0 1 0 0 0 0 0 0 12
39 2 13 19 0 1.22088919391571 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4
39 0 18 20 0 12.1987694831804 5 2 0 0 1 0 0 0 0 0 0 0 0 0 0 16
40 0 6 11 1 13.2400216853517 3 5 0 0 0 0 0 0 0 0 0 0 0 1 0 12
40 0 8 19 1 32.4957565515021 5 3 0 0 0 0 0 0 0 0 0 0 0 1 0 18
40 3 7 10 1 2.06573766732968 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 3
40 0 11 13 0 10.2263730316493 5 4 1 0 0 0 0 0 0 0 0 0 0 1 0 3
40 0 13 14 0 5.20853587793171 3 5 0 0 0 0 0 0 0 1 0 0 0 0 0 8
40 1 19 15 0 6.21863472160433 3 3 0 0 0 0 0 0 0 1 0 0 0 0 0 13
40 0 9 16 0 5.42377088284579 5 5 0 0 0 0 0 0 0 0 1 0 0 0 0 4
40 6 21 18 0 5.96158620861889 5 5 0 0 0 0 1 0 0 0 0 0 0 0 0 11
40 0 17 21 0 3.89125986017016 5 3 0 0 0 0 0 0 1 0 0 0 0 1 0 13
